orig,orig_name,dest,dest_name,duration,distance
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"13 Camrose Grove, Kingston, Wellington 6021, New Zealand",Kingston/Happy Valley,3997,4484
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"13 The Sounding, Whitby, Porirua 5024, New Zealand",Papakowhai/Whitby/Pauatahanui,20891,27022
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"133-135 Kelburn Parade, Kelburn, Wellington 6012, New Zealand",Kelburn/Aro Valley,1907,1832
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"151-153 Tirohanga Rd, Tirohanga, Lower Hutt 5010, New Zealand",Western Hills/Haywards,8493,18928
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"18-20 Kowhai St, Naenae, Lower Hutt 5011, New Zealand",Taita/Naenae,10639,22441
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"184 Glenmorven Rd, Morrisons Bush 5794, New Zealand",Carterton/South Wairarapa,54699,76258
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"19 Finlay Terrace, Mount Cook, Wellington 6021, New Zealand",Mt Cook,1127,1334
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"2 Wadestown Rd, Thorndon, Wellington 6011, New Zealand",Wadestown/Thordon,2597,3142
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"21 Trevor Terrace, Newtown, Wellington 6021, New Zealand",Vogeltown/Berhampore/Newtown,2200,2718
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"21 Worcester Pl, Cannons Creek, Porirua 5024, New Zealand",Porirua East/Waitangirua,17982,23481
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"24 Pinehill Cres, Trentham, Upper Hutt 5018, New Zealand",Heretaunga/Silverstream,16988,30809
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"25 Stafford St, Mount Victoria, Wellington 6011, New Zealand",Mt Victoria/Roseneath,1156,1292
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"26 Fraser Cres, Elderslea, Upper Hutt 5018, New Zealand",Trentham West/Eldersley/Clouston Park,19506,34159
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"27 Wakefield St, Alicetown, Lower Hutt 5010, New Zealand",Petone West/Alicetown,5197,15170
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"32 Carlisle St, Island Bay, Wellington 6023, New Zealand",Island Bay/Melrose,4280,5387
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"36 Wilford St, Woburn, Lower Hutt 5011, New Zealand",Hutt Central/Waterloo,7609,18360
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"4 Apuka St, Brooklyn, Wellington 6021, New Zealand",Brooklyn,2075,2150
"11 Ghuznee St, Te Aro, Wellington 6011, New Zealand",Te Aro,"4-22 Te Ore Ore Settlement Rd, Lansdowne, Te Ore Ore 5886, New Zealand",Masterton,75887,105094
