origin,destination,time,distance
Greenhithe/Unsworth Heights,Rural Franklin,2897.0,70.349
Greenhithe/Unsworth Heights,St Helliers/Glendowie,1704.0,32.807
Greenhithe/Unsworth Heights,St Johns,1448.0,30.143
Greenhithe/Unsworth Heights,St Lukes/Sandringham,1241.0,26.673
Greenhithe/Unsworth Heights,Sunnynook/Westlake,546.0,10.112
Greenhithe/Unsworth Heights,Takanini/Ardmore,2115.0,48.732
Greenhithe/Unsworth Heights,Takapuna,698.0,14.184
Greenhithe/Unsworth Heights,Te Atatu,695.0,17.173
Greenhithe/Unsworth Heights,Te Atatu Peninsula,810.0,18.315
Greenhithe/Unsworth Heights,Three Kings,1451.0,27.174
Greenhithe/Unsworth Heights,Titirangi,1517.0,26.598
Greenhithe/Unsworth Heights,Torbay,760.0,13.659
Greenhithe/Unsworth Heights,Waiheke Island,4478.0,60.448
Greenhithe/Unsworth Heights,Wairau Park/Glenfield North,403.0,6.257
Greenhithe/Unsworth Heights,Waiuku,3716.0,82.062
Greenhithe/Unsworth Heights,Waterview/Avondale Heights,958.0,23.067
Greenhithe/Unsworth Heights,Wattle Downs/Conifer Grove,2110.0,48.619
Greenhithe/Unsworth Heights,Wellsford/Warkworth/Helensville,2704.0,55.224
Greenhithe/Unsworth Heights,West Harbour,337.0,7.717
Greenhithe/Unsworth Heights,Western Beaches/Rural,1300.0,25.548
Greenhithe/Unsworth Heights,Western Springs/Morningside,1134.0,25.838
Greenhithe/Unsworth Heights,Westmere/Surrey Crescent,1061.0,24.8
Greenhithe/Unsworth Heights,Weymouth,2153.0,48.934
Grey Lynn/Arch Hill,Albany,951.0,18.006
Grey Lynn/Arch Hill,Avondale,676.0,7.408
Grey Lynn/Arch Hill,Balmoral,650.0,5.468
Grey Lynn/Arch Hill,Beachhaven/Birkdale,955.0,11.793
Grey Lynn/Arch Hill,Blockhouse Bay/New Windsor,860.0,9.401
Grey Lynn/Arch Hill,Botony Downs,1412.0,22.704
Grey Lynn/Arch Hill,Browns Bay,1187.0,20.124
Grey Lynn/Arch Hill,Bucklands Beach,1412.0,22.748
Grey Lynn/Arch Hill,Central East,553.0,3.938
Grey Lynn/Arch Hill,Central West,415.0,2.923
Grey Lynn/Arch Hill,Chatswood/Birkenhead/Northcote Point,690.0,8.6
Grey Lynn/Arch Hill,Dannemora,1361.0,22.444
Grey Lynn/Arch Hill,Devonport,1059.0,13.783
Grey Lynn/Arch Hill,East Coast Bays,953.0,12.925
Grey Lynn/Arch Hill,Eden Terrace,438.0,2.81
Grey Lynn/Arch Hill,Ellerslie,761.0,11.028
Grey Lynn/Arch Hill,Epsom,654.0,6.907
Grey Lynn/Arch Hill,Glen Eden,1179.0,13.851
Grey Lynn/Arch Hill,Glen Innes/Pt England/Wai O Taiki,1054.0,14.946
Grey Lynn/Arch Hill,Glendene,1019.0,13.939
Grey Lynn/Arch Hill,Glendhu/Glenfield,950.0,12.083
Grey Lynn/Arch Hill,Greenhithe/Unsworth Heights,916.0,17.159
Grey Lynn/Arch Hill,Grey Lynn/Arch Hill,0.0,0.0
Grey Lynn/Arch Hill,Gulf Harbour,2685.0,48.668
Grey Lynn/Arch Hill,Half Moon Bay/Farm Cove,1146.0,19.213
Grey Lynn/Arch Hill,Henderson,1099.0,14.2
Grey Lynn/Arch Hill,Herne Bay/St Marys,290.0,1.974
Grey Lynn/Arch Hill,Highland Park,1234.0,20.65
Grey Lynn/Arch Hill,Hillcrest/Northcote,809.0,11.049
Grey Lynn/Arch Hill,Hillsborough,884.0,9.043
Grey Lynn/Arch Hill,Howick,1428.0,23.576
Grey Lynn/Arch Hill,Kelston,1003.0,11.131
Grey Lynn/Arch Hill,Kingsland,391.0,2.422
Grey Lynn/Arch Hill,Kohimarama,1086.0,14.65
Grey Lynn/Arch Hill,Lynfield,839.0,8.423
Grey Lynn/Arch Hill,Mangere,1188.0,16.562
Grey Lynn/Arch Hill,Mangere Bridge/Airport,1067.0,15.458
Grey Lynn/Arch Hill,Mangere East,1215.0,18.869
Grey Lynn/Arch Hill,Manukau Central,1223.0,23.178
Grey Lynn/Arch Hill,Manukau Heights and Manurewa Heights,1272.0,24.649
Grey Lynn/Arch Hill,Manurewa North,1459.0,28.383
Grey Lynn/Arch Hill,Maraetai/Clevedon,1963.0,34.97
Grey Lynn/Arch Hill,Massey/Royal Heights,868.0,14.422
Grey Lynn/Arch Hill,Meadowbank,885.0,11.624
Grey Lynn/Arch Hill,Mission Bay/Orakei,975.0,13.155
Grey Lynn/Arch Hill,Mt Albert/Owairaka,580.0,5.414
Grey Lynn/Arch Hill,Mt Eden,500.0,3.881
Grey Lynn/Arch Hill,Mt Roskill/Wesley,707.0,6.859
Grey Lynn/Arch Hill,Mt Wellington,868.0,12.472
Grey Lynn/Arch Hill,Mt Wellington North,848.0,12.524
Grey Lynn/Arch Hill,New Lynn,867.0,9.859
Grey Lynn/Arch Hill,Newmarket,534.0,4.404
Grey Lynn/Arch Hill,Newton/Grafton,436.0,2.686
Grey Lynn/Arch Hill,North Harbour/Pine Hill,986.0,17.589
Grey Lynn/Arch Hill,Onehunga/Oranga/Te Papapa,948.0,11.886
Grey Lynn/Arch Hill,Orewa/Whangaparaoa,,
Grey Lynn/Arch Hill,Otahuhu,965.0,16.994
Grey Lynn/Arch Hill,Otara,1163.0,21.056
Grey Lynn/Arch Hill,Pakuranga,986.0,16.796
Grey Lynn/Arch Hill,Panmure,998.0,14.409
Grey Lynn/Arch Hill,Papakura/Drury/Karaka,1680.0,34.893
Grey Lynn/Arch Hill,Papatoetoe North,1090.0,20.165
Grey Lynn/Arch Hill,Papatoetoe South,1169.0,20.93
Grey Lynn/Arch Hill,Papatoetoe West,1302.0,22.734
Grey Lynn/Arch Hill,Parnell,683.0,9.002
Grey Lynn/Arch Hill,Penrose/Mt Wellington South,816.0,13.364
Grey Lynn/Arch Hill,Ponsonby/Freemans Bay,250.0,1.716
Grey Lynn/Arch Hill,Pt Chevalier,457.0,5.153
Grey Lynn/Arch Hill,Pukekohe/Tuakau,2377.0,52.93
Grey Lynn/Arch Hill,Ranui,1055.0,15.259
Grey Lynn/Arch Hill,Remuera,655.0,8.273
Grey Lynn/Arch Hill,Remuera South/Meadowbank South,797.0,10.638
Grey Lynn/Arch Hill,Rewiti/Kumeu/Riverhead,1277.0,24.342
Grey Lynn/Arch Hill,Rothesay/Murrays/Mairangi Bays,1139.0,17.671
Grey Lynn/Arch Hill,Royal Oak/One Tree Hill,954.0,9.668
Grey Lynn/Arch Hill,Rural Franklin,2362.0,53.002
Grey Lynn/Arch Hill,St Helliers/Glendowie,1169.0,15.46
Grey Lynn/Arch Hill,St Johns,914.0,12.796
Grey Lynn/Arch Hill,St Lukes/Sandringham,506.0,4.163
Grey Lynn/Arch Hill,Sunnynook/Westlake,847.0,12.684
Grey Lynn/Arch Hill,Takanini/Ardmore,1580.0,31.385
Grey Lynn/Arch Hill,Takapuna,739.0,9.817
Grey Lynn/Arch Hill,Te Atatu,752.0,10.631
Grey Lynn/Arch Hill,Te Atatu Peninsula,937.0,12.305
Grey Lynn/Arch Hill,Three Kings,680.0,6.245
Grey Lynn/Arch Hill,Titirangi,1217.0,14.465
Grey Lynn/Arch Hill,Torbay,1265.0,21.863
Grey Lynn/Arch Hill,Waiheke Island,3944.0,43.101
Grey Lynn/Arch Hill,Wairau Park/Glenfield North,840.0,12.865
Grey Lynn/Arch Hill,Waiuku,3181.0,64.715
Grey Lynn/Arch Hill,Waterview/Avondale Heights,551.0,5.972
Grey Lynn/Arch Hill,Wattle Downs/Conifer Grove,1575.0,31.272
Grey Lynn/Arch Hill,Wellsford/Warkworth/Helensville,3209.0,63.428
Grey Lynn/Arch Hill,West Harbour,1102.0,18.247
Grey Lynn/Arch Hill,Western Beaches/Rural,1517.0,23.314
Grey Lynn/Arch Hill,Western Springs/Morningside,514.0,4.436
Grey Lynn/Arch Hill,Westmere/Surrey Crescent,270.0,2.541
Grey Lynn/Arch Hill,Weymouth,1619.0,31.587
Gulf Harbour,Albany,1742.0,30.59
Gulf Harbour,Avondale,2928.0,56.781
Gulf Harbour,Balmoral,2923.0,54.59
Gulf Harbour,Beachhaven/Birkdale,2556.0,43.626
Gulf Harbour,Blockhouse Bay/New Windsor,3112.0,58.774
Gulf Harbour,Botony Downs,3517.0,68.551
Gulf Harbour,Browns Bay,2003.0,33.767
Gulf Harbour,Bucklands Beach,3517.0,68.595
Gulf Harbour,Central East,2642.0,49.07
Gulf Harbour,Central West,2532.0,48.327
Gulf Harbour,Chatswood/Birkenhead/Northcote Point,2397.0,45.387
Gulf Harbour,Dannemora,3467.0,68.291
Gulf Harbour,Devonport,2589.0,46.65
Gulf Harbour,East Coast Bays,2279.0,40.923
Gulf Harbour,Eden Terrace,2781.0,52.916
Gulf Harbour,Ellerslie,2867.0,56.875
Gulf Harbour,Epsom,2759.0,52.754
Gulf Harbour,Glen Eden,3239.0,60.437
Gulf Harbour,Glen Innes/Pt England/Wai O Taiki,3160.0,60.793
Gulf Harbour,Glendene,3001.0,58.16
Gulf Harbour,Glendhu/Glenfield,2326.0,40.866
Gulf Harbour,Greenhithe/Unsworth Heights,2039.0,37.679
Gulf Harbour,Grey Lynn/Arch Hill,2641.0,48.671
Gulf Harbour,Gulf Harbour,0.0,0.0
Gulf Harbour,Half Moon Bay/Farm Cove,3251.0,65.06
Gulf Harbour,Henderson,2981.0,56.076
Gulf Harbour,Herne Bay/St Marys,2404.0,46.805
Gulf Harbour,Highland Park,3339.0,66.497
Gulf Harbour,Hillcrest/Northcote,2334.0,41.512
Gulf Harbour,Hillsborough,3128.0,57.269
Gulf Harbour,Howick,3533.0,69.423
Gulf Harbour,Kelston,3232.0,60.942
Gulf Harbour,Kingsland,2873.0,51.347
Gulf Harbour,Kohimarama,3188.0,58.859
Gulf Harbour,Lynfield,3229.0,58.895
Gulf Harbour,Mangere,3428.0,63.409
Gulf Harbour,Mangere Bridge/Airport,3307.0,62.305
Gulf Harbour,Mangere East,3398.0,65.264
Gulf Harbour,Manukau Central,3328.0,69.025
Gulf Harbour,Manukau Heights and Manurewa Heights,3378.0,70.496
Gulf Harbour,Manurewa North,3564.0,74.23
Gulf Harbour,Maraetai/Clevedon,4068.0,80.817
Gulf Harbour,Massey/Royal Heights,2663.0,50.612
Gulf Harbour,Meadowbank,2990.0,57.471
Gulf Harbour,Mission Bay/Orakei,3080.0,57.082
Gulf Harbour,Mt Albert/Owairaka,2894.0,54.844
Gulf Harbour,Mt Eden,2827.0,53.285
Gulf Harbour,Mt Roskill/Wesley,3097.0,57.331
Gulf Harbour,Mt Wellington,2973.0,58.319
Gulf Harbour,Mt Wellington North,2954.0,58.371
Gulf Harbour,New Lynn,3120.0,59.232
Gulf Harbour,Newmarket,2681.0,51.53
Gulf Harbour,Newton/Grafton,2730.0,52.628
Gulf Harbour,North Harbour/Pine Hill,1906.0,33.846
Gulf Harbour,Onehunga/Oranga/Te Papapa,3053.0,57.733
Gulf Harbour,Orewa/Whangaparaoa,,
Gulf Harbour,Otahuhu,3071.0,62.841
Gulf Harbour,Otara,3268.0,66.903
Gulf Harbour,Pakuranga,3092.0,62.643
Gulf Harbour,Panmure,3103.0,60.256
Gulf Harbour,Papakura/Drury/Karaka,3785.0,80.74
Gulf Harbour,Papatoetoe North,3195.0,66.012
Gulf Harbour,Papatoetoe South,3274.0,66.777
Gulf Harbour,Papatoetoe West,3407.0,68.581
Gulf Harbour,Parnell,2719.0,52.702
Gulf Harbour,Penrose/Mt Wellington South,2922.0,59.211
Gulf Harbour,Ponsonby/Freemans Bay,2475.0,47.385
Gulf Harbour,Pt Chevalier,2672.0,51.069
Gulf Harbour,Pukekohe/Tuakau,4483.0,98.777
Gulf Harbour,Ranui,2877.0,55.172
Gulf Harbour,Remuera,2761.0,54.12
Gulf Harbour,Remuera South/Meadowbank South,2902.0,56.485
Gulf Harbour,Rewiti/Kumeu/Riverhead,2536.0,44.357
Gulf Harbour,Rothesay/Murrays/Mairangi Bays,2087.0,35.652
Gulf Harbour,Royal Oak/One Tree Hill,3060.0,55.515
Gulf Harbour,Rural Franklin,4468.0,98.849
Gulf Harbour,St Helliers/Glendowie,3275.0,61.307
Gulf Harbour,St Johns,3019.0,58.643
Gulf Harbour,St Lukes/Sandringham,2896.0,54.635
Gulf Harbour,Sunnynook/Westlake,2117.0,38.612
Gulf Harbour,Takanini/Ardmore,3686.0,77.232
Gulf Harbour,Takapuna,2269.0,42.684
Gulf Harbour,Te Atatu,2734.0,54.852
Gulf Harbour,Te Atatu Peninsula,2849.0,55.994
Gulf Harbour,Three Kings,3022.0,55.674
Gulf Harbour,Titirangi,3470.0,63.838
Gulf Harbour,Torbay,2056.0,34.447
Gulf Harbour,Waiheke Island,6049.0,88.948
Gulf Harbour,Wairau Park/Glenfield North,2225.0,39.63
Gulf Harbour,Waiuku,5287.0,110.562
Gulf Harbour,Waterview/Avondale Heights,2804.0,55.345
Gulf Harbour,Wattle Downs/Conifer Grove,3681.0,77.119
Gulf Harbour,Wellsford/Warkworth/Helensville,3177.0,52.417
Gulf Harbour,West Harbour,2376.0,45.396
Gulf Harbour,Western Beaches/Rural,3394.0,63.892
Gulf Harbour,Western Springs/Morningside,2789.0,53.8
Gulf Harbour,Westmere/Surrey Crescent,2601.0,49.805
Gulf Harbour,Weymouth,3724.0,77.434
Half Moon Bay/Farm Cove,Albany,1563.0,34.651
Half Moon Bay/Farm Cove,Avondale,1310.0,24.675
Half Moon Bay/Farm Cove,Balmoral,1017.0,16.149
Half Moon Bay/Farm Cove,Beachhaven/Birkdale,1568.0,28.438
Half Moon Bay/Farm Cove,Blockhouse Bay/New Windsor,1361.0,22.239
Half Moon Bay/Farm Cove,Botony Downs,460.0,4.974
Half Moon Bay/Farm Cove,Browns Bay,1799.0,36.769
Half Moon Bay/Farm Cove,Bucklands Beach,368.0,3.974
Half Moon Bay/Farm Cove,Central East,952.0,18.037
Half Moon Bay/Farm Cove,Central West,982.0,17.92
Half Moon Bay/Farm Cove,Chatswood/Birkenhead/Northcote Point,1303.0,25.245
Half Moon Bay/Farm Cove,Dannemora,544.0,6.697
Half Moon Bay/Farm Cove,Devonport,1672.0,30.428
Half Moon Bay/Farm Cove,East Coast Bays,1565.0,29.57
Half Moon Bay/Farm Cove,Eden Terrace,902.0,16.473
Half Moon Bay/Farm Cove,Ellerslie,728.0,9.121
Half Moon Bay/Farm Cove,Epsom,822.0,14.214
Half Moon Bay/Farm Cove,Glen Eden,1769.0,27.852
Half Moon Bay/Farm Cove,Glen Innes/Pt England/Wai O Taiki,613.0,8.662
Half Moon Bay/Farm Cove,Glendene,1654.0,31.206
Half Moon Bay/Farm Cove,Glendhu/Glenfield,1563.0,28.728
Half Moon Bay/Farm Cove,Greenhithe/Unsworth Heights,1529.0,33.804
Half Moon Bay/Farm Cove,Grey Lynn/Arch Hill,1151.0,19.335
Half Moon Bay/Farm Cove,Gulf Harbour,3298.0,65.313
Half Moon Bay/Farm Cove,Half Moon Bay/Farm Cove,0.0,0.0
Half Moon Bay/Farm Cove,Henderson,1733.0,31.467
Half Moon Bay/Farm Cove,Herne Bay/St Marys,1137.0,19.931
Half Moon Bay/Farm Cove,Highland Park,290.0,2.576
Half Moon Bay/Farm Cove,Hillcrest/Northcote,1422.0,27.694
Half Moon Bay/Farm Cove,Hillsborough,1004.0,16.134
Half Moon Bay/Farm Cove,Howick,409.0,5.374
Half Moon Bay/Farm Cove,Kelston,1594.0,25.132
Half Moon Bay/Farm Cove,Kingsland,1067.0,18.195
Half Moon Bay/Farm Cove,Kohimarama,770.0,10.917
Half Moon Bay/Farm Cove,Lynfield,1196.0,19.608
Half Moon Bay/Farm Cove,Mangere,1131.0,17.39
Half Moon Bay/Farm Cove,Mangere Bridge/Airport,1010.0,16.286
Half Moon Bay/Farm Cove,Mangere East,975.0,14.181
Half Moon Bay/Farm Cove,Manukau Central,937.0,13.308
Half Moon Bay/Farm Cove,Manukau Heights and Manurewa Heights,902.0,13.138
Half Moon Bay/Farm Cove,Manurewa North,1186.0,20.302
Half Moon Bay/Farm Cove,Maraetai/Clevedon,1180.0,16.705
Half Moon Bay/Farm Cove,Massey/Royal Heights,1502.0,31.689
Half Moon Bay/Farm Cove,Meadowbank,786.0,11.221
Half Moon Bay/Farm Cove,Mission Bay/Orakei,924.0,12.342
Half Moon Bay/Farm Cove,Mt Albert/Owairaka,1246.0,21.193
Half Moon Bay/Farm Cove,Mt Eden,1029.0,16.156
Half Moon Bay/Farm Cove,Mt Roskill/Wesley,1106.0,18.072
Half Moon Bay/Farm Cove,Mt Wellington,617.0,7.731
Half Moon Bay/Farm Cove,Mt Wellington North,500.0,6.427
Half Moon Bay/Farm Cove,New Lynn,1425.0,23.538
Half Moon Bay/Farm Cove,Newmarket,817.0,14.529
Half Moon Bay/Farm Cove,Newton/Grafton,850.0,16.185
Half Moon Bay/Farm Cove,North Harbour/Pine Hill,1598.0,34.234
Half Moon Bay/Farm Cove,Onehunga/Oranga/Te Papapa,858.0,11.771
Half Moon Bay/Farm Cove,Orewa/Whangaparaoa,,
Half Moon Bay/Farm Cove,Otahuhu,663.0,9.584
Half Moon Bay/Farm Cove,Otara,662.0,8.932
Half Moon Bay/Farm Cove,Pakuranga,218.0,2.413
Half Moon Bay/Farm Cove,Panmure,386.0,4.916
Half Moon Bay/Farm Cove,Papakura/Drury/Karaka,1408.0,26.812
Half Moon Bay/Farm Cove,Papatoetoe North,785.0,11.207
Half Moon Bay/Farm Cove,Papatoetoe South,865.0,11.972
Half Moon Bay/Farm Cove,Papatoetoe West,998.0,13.776
Half Moon Bay/Farm Cove,Parnell,1041.0,19.454
Half Moon Bay/Farm Cove,Penrose/Mt Wellington South,562.0,7.401
Half Moon Bay/Farm Cove,Ponsonby/Freemans Bay,1051.0,18.901
Half Moon Bay/Farm Cove,Pt Chevalier,1188.0,22.805
Half Moon Bay/Farm Cove,Pukekohe/Tuakau,2105.0,44.849
Half Moon Bay/Farm Cove,Ranui,1689.0,32.526
Half Moon Bay/Farm Cove,Remuera,794.0,13.789
Half Moon Bay/Farm Cove,Remuera South/Meadowbank South,689.0,8.966
Half Moon Bay/Farm Cove,Rewiti/Kumeu/Riverhead,1911.0,41.609
Half Moon Bay/Farm Cove,Rothesay/Murrays/Mairangi Bays,1751.0,34.316
Half Moon Bay/Farm Cove,Royal Oak/One Tree Hill,1037.0,13.357
Half Moon Bay/Farm Cove,Rural Franklin,2090.0,44.921
Half Moon Bay/Farm Cove,St Helliers/Glendowie,793.0,11.24
Half Moon Bay/Farm Cove,St Johns,582.0,8.58
Half Moon Bay/Farm Cove,St Lukes/Sandringham,1142.0,17.531
Half Moon Bay/Farm Cove,Sunnynook/Westlake,1460.0,29.329
Half Moon Bay/Farm Cove,Takanini/Ardmore,1308.0,23.304
Half Moon Bay/Farm Cove,Takapuna,1352.0,26.462
Half Moon Bay/Farm Cove,Te Atatu,1387.0,27.898
Half Moon Bay/Farm Cove,Te Atatu Peninsula,1571.0,29.572
Half Moon Bay/Farm Cove,Three Kings,1116.0,17.233
Half Moon Bay/Farm Cove,Titirangi,1849.0,27.212
Half Moon Bay/Farm Cove,Torbay,1877.0,38.508
Half Moon Bay/Farm Cove,Waiheke Island,3008.0,25.69
Half Moon Bay/Farm Cove,Wairau Park/Glenfield North,1452.0,29.51
Half Moon Bay/Farm Cove,Waiuku,2909.0,56.634
Half Moon Bay/Farm Cove,Waterview/Avondale Heights,1186.0,23.239
Half Moon Bay/Farm Cove,Wattle Downs/Conifer Grove,1303.0,23.191
Half Moon Bay/Farm Cove,Wellsford/Warkworth/Helensville,3822.0,80.073
Half Moon Bay/Farm Cove,West Harbour,1737.0,35.514
Half Moon Bay/Farm Cove,Western Beaches/Rural,2151.0,40.581
Half Moon Bay/Farm Cove,Western Springs/Morningside,1095.0,19.026
Half Moon Bay/Farm Cove,Westmere/Surrey Crescent,1245.0,21.144
Half Moon Bay/Farm Cove,Weymouth,1347.0,23.506
Henderson,Albany,1218.0,25.568
Henderson,Avondale,791.0,9.249
Henderson,Balmoral,1298.0,16.128
Henderson,Beachhaven/Birkdale,1516.0,26.498
Henderson,Blockhouse Bay/New Windsor,902.0,10.559
Henderson,Botony Downs,1975.0,35.44
Henderson,Browns Bay,1454.0,27.686
Henderson,Bucklands Beach,1975.0,35.484
Henderson,Central East,1078.0,18.103
Henderson,Central West,1061.0,16.882
Henderson,Chatswood/Birkenhead/Northcote Point,1377.0,24.04
Henderson,Dannemora,1925.0,35.18
Henderson,Devonport,1791.0,33.916
Henderson,East Coast Bays,1465.0,26.474
Henderson,Eden Terrace,1083.0,16.348
Henderson,Ellerslie,1325.0,23.764
Henderson,Epsom,1217.0,19.643
Henderson,Glen Eden,502.0,5.903
Henderson,Glen Innes/Pt England/Wai O Taiki,1618.0,27.682
Henderson,Glendene,381.0,3.849
Henderson,Glendhu/Glenfield,1286.0,23.738
Henderson,Greenhithe/Unsworth Heights,1020.0,20.535
Henderson,Grey Lynn/Arch Hill,1012.0,14.542
Henderson,Gulf Harbour,2953.0,56.23
Henderson,Half Moon Bay/Farm Cove,1709.0,31.949
Henderson,Henderson,0.0,0.0
Henderson,Herne Bay/St Marys,1113.0,16.946
Henderson,Highland Park,1797.0,33.386
Henderson,Hillcrest/Northcote,1480.0,25.884
Henderson,Hillsborough,1219.0,16.249
Henderson,Howick,1991.0,36.312
Henderson,Kelston,626.0,6.686
Henderson,Kingsland,1176.0,17.672
Henderson,Kohimarama,1635.0,25.677
Henderson,Lynfield,1089.0,12.889
Henderson,Mangere,1525.0,23.084
Henderson,Mangere Bridge/Airport,1404.0,21.98
Henderson,Mangere East,1552.0,25.391
Henderson,Manukau Central,1761.0,30.823
Henderson,Manukau Heights and Manurewa Heights,1836.0,37.385
Henderson,Manurewa North,2048.0,33.834
Henderson,Maraetai/Clevedon,2526.0,47.706
Henderson,Massey/Royal Heights,527.0,7.316
Henderson,Meadowbank,1448.0,24.36
Henderson,Mission Bay/Orakei,1527.0,23.9
Henderson,Mt Albert/Owairaka,965.0,11.923
Henderson,Mt Eden,1285.0,20.174
Henderson,Mt Roskill/Wesley,1079.0,13.141
Henderson,Mt Wellington,1431.0,25.208
Henderson,Mt Wellington North,1412.0,25.26
Henderson,New Lynn,670.0,7.818
Henderson,Newmarket,1140.0,18.419
Henderson,Newton/Grafton,1081.0,16.224
Henderson,North Harbour/Pine Hill,1253.0,25.151
Henderson,Onehunga/Oranga/Te Papapa,1449.0,19.941
Henderson,Orewa/Whangaparaoa,,
Henderson,Otahuhu,1529.0,29.73
Henderson,Otara,1727.0,33.792
Henderson,Pakuranga,1550.0,29.532
Henderson,Panmure,1561.0,27.145
Henderson,Papakura/Drury/Karaka,2270.0,43.405
Henderson,Papatoetoe North,1653.0,32.901
Henderson,Papatoetoe South,1732.0,33.666
Henderson,Papatoetoe West,1705.0,28.871
Henderson,Parnell,1166.0,19.52
Henderson,Penrose/Mt Wellington South,1380.0,26.1
Henderson,Ponsonby/Freemans Bay,1116.0,15.976
Henderson,Pt Chevalier,755.0,11.433
Henderson,Pukekohe/Tuakau,2967.0,61.442
Henderson,Ranui,439.0,4.68
Henderson,Remuera,1219.0,21.009
Henderson,Remuera South/Meadowbank South,1360.0,23.374
Henderson,Rewiti/Kumeu/Riverhead,936.0,17.236
Henderson,Rothesay/Murrays/Mairangi Bays,1380.0,25.248
Henderson,Royal Oak/One Tree Hill,1482.0,18.432
Henderson,Rural Franklin,2952.0,61.514
Henderson,St Helliers/Glendowie,1733.0,28.196
Henderson,St Johns,1477.0,25.532
Henderson,St Lukes/Sandringham,1104.0,15.817
Henderson,Sunnynook/Westlake,1318.0,25.878
Henderson,Takanini/Ardmore,2170.0,39.897
Henderson,Takapuna,1470.0,29.95
Henderson,Te Atatu,349.0,3.827
Henderson,Te Atatu Peninsula,666.0,7.316
Henderson,Three Kings,1197.0,14.988
Henderson,Titirangi,919.0,11.321
Henderson,Torbay,1532.0,29.425
Henderson,Waiheke Island,4507.0,55.837
Henderson,Wairau Park/Glenfield North,1185.0,22.502
Henderson,Waiuku,3771.0,73.227
Henderson,Waterview/Avondale Heights,821.0,12.211
Henderson,Wattle Downs/Conifer Grove,2165.0,39.784
Henderson,Wellsford/Warkworth/Helensville,3477.0,70.99
Henderson,West Harbour,762.0,11.141
Henderson,Western Beaches/Rural,900.0,12.735
Henderson,Western Springs/Morningside,997.0,14.982
Henderson,Westmere/Surrey Crescent,931.0,14.1
Henderson,Weymouth,1998.0,33.531
Herne Bay/St Marys,Albany,699.0,16.033
Herne Bay/St Marys,Avondale,675.0,8.792
Herne Bay/St Marys,Balmoral,827.0,8.688
Herne Bay/St Marys,Beachhaven/Birkdale,704.0,9.82
Herne Bay/St Marys,Blockhouse Bay/New Windsor,859.0,10.785
Herne Bay/St Marys,Botony Downs,1463.0,23.265
Herne Bay/St Marys,Browns Bay,935.0,18.151
Herne Bay/St Marys,Bucklands Beach,1464.0,23.309
Herne Bay/St Marys,Central East,388.0,3.36
Herne Bay/St Marys,Central West,281.0,2.518
Herne Bay/St Marys,Chatswood/Birkenhead/Northcote Point,439.0,6.627
Herne Bay/St Marys,Dannemora,1413.0,23.005
Herne Bay/St Marys,Devonport,808.0,11.81
Herne Bay/St Marys,East Coast Bays,701.0,10.952
Herne Bay/St Marys,Eden Terrace,518.0,3.96
Herne Bay/St Marys,Ellerslie,813.0,11.589
Herne Bay/St Marys,Epsom,706.0,7.468
Herne Bay/St Marys,Glen Eden,1179.0,15.235
Herne Bay/St Marys,Glen Innes/Pt England/Wai O Taiki,1106.0,15.507
Herne Bay/St Marys,Glendene,1033.0,15.299
Herne Bay/St Marys,Glendhu/Glenfield,699.0,10.11
Herne Bay/St Marys,Greenhithe/Unsworth Heights,665.0,15.186
Herne Bay/St Marys,Grey Lynn/Arch Hill,297.0,2.039
Herne Bay/St Marys,Gulf Harbour,2434.0,46.695
Herne Bay/St Marys,Half Moon Bay/Farm Cove,1197.0,19.774
Herne Bay/St Marys,Henderson,1112.0,15.56
Herne Bay/St Marys,Herne Bay/St Marys,0.0,0.0
Herne Bay/St Marys,Highland Park,1286.0,21.211
Herne Bay/St Marys,Hillcrest/Northcote,558.0,9.076
Herne Bay/St Marys,Hillsborough,990.0,13.797
Herne Bay/St Marys,Howick,1479.0,24.137
Herne Bay/St Marys,Kelston,1003.0,12.515
Herne Bay/St Marys,Kingsland,568.0,5.642
Herne Bay/St Marys,Kohimarama,1018.0,11.897
Herne Bay/St Marys,Lynfield,914.0,11.509
Herne Bay/St Marys,Mangere,1297.0,20.632
Herne Bay/St Marys,Mangere Bridge/Airport,1176.0,19.528
Herne Bay/St Marys,Mangere East,1324.0,22.939
Herne Bay/St Marys,Manukau Central,1274.0,23.739
Herne Bay/St Marys,Manukau Heights and Manurewa Heights,1324.0,25.21
Herne Bay/St Marys,Manurewa North,1510.0,28.944
Herne Bay/St Marys,Maraetai/Clevedon,2015.0,35.531
Herne Bay/St Marys,Massey/Royal Heights,881.0,15.782
Herne Bay/St Marys,Meadowbank,936.0,12.185
Herne Bay/St Marys,Mission Bay/Orakei,910.0,10.12
Herne Bay/St Marys,Mt Albert/Owairaka,550.0,7.208
Herne Bay/St Marys,Mt Eden,677.0,7.101
Herne Bay/St Marys,Mt Roskill/Wesley,822.0,10.41
Herne Bay/St Marys,Mt Wellington,919.0,13.033
Herne Bay/St Marys,Mt Wellington North,900.0,13.085
Herne Bay/St Marys,New Lynn,867.0,11.243
Herne Bay/St Marys,Newmarket,614.0,5.554
Herne Bay/St Marys,Newton/Grafton,517.0,3.836
Herne Bay/St Marys,North Harbour/Pine Hill,734.0,15.616
Herne Bay/St Marys,Onehunga/Oranga/Te Papapa,1000.0,12.447
