orig,orig_name,dest,dest_name,duration,distance
,Waiheke Island,,Blockhouse Bay/New Windsor,,
,Wairau Park/Glenfield North,,Blockhouse Bay/New Windsor,,
,Waiuku,,Blockhouse Bay/New Windsor,,
,Waterview/Avondale Heights,,Blockhouse Bay/New Windsor,,
,Wattle Downs/Conifer Grove,,Blockhouse Bay/New Windsor,,
,Wellsford/Warkworth/Helensville,,Blockhouse Bay/New Windsor,,
,West Harbour,,Blockhouse Bay/New Windsor,,
,Western Beaches/Rural,,Blockhouse Bay/New Windsor,,
,Western Springs/Morningside,,Blockhouse Bay/New Windsor,,
,Westmere/Surrey Crescent,,Blockhouse Bay/New Windsor,,
,Weymouth,,Blockhouse Bay/New Windsor,,
,Albany,,Botony Downs,,
,Avondale,,Botony Downs,,
,Balmoral,,Botony Downs,,
,Beachhaven/Birkdale,,Botony Downs,,
,Blockhouse Bay/New Windsor,,Botony Downs,,
,Botony Downs,,Botony Downs,,
,Browns Bay,,Botony Downs,,
,Bucklands Beach,,Botony Downs,,
,Central East,,Botony Downs,,
,Central West,,Botony Downs,,
,Chatswood/Birkenhead/Northcote Point,,Botony Downs,,
,Dannemora,,Botony Downs,,
,Devonport,,Botony Downs,,
,East Coast Bays,,Botony Downs,,
,Eden Terrace,,Botony Downs,,
,Ellerslie,,Botony Downs,,
,Epsom,,Botony Downs,,
,Glen Eden,,Botony Downs,,
,Glen Innes/Pt England/Wai O Taiki,,Botony Downs,,
,Glendene,,Botony Downs,,
,Glendhu/Glenfield,,Botony Downs,,
,Greenhithe/Unsworth Heights,,Botony Downs,,
,Grey Lynn/Arch Hill,,Botony Downs,,
,Gulf Harbour,,Botony Downs,,
,Half Moon Bay/Farm Cove,,Botony Downs,,
,Henderson,,Botony Downs,,
,Herne Bay/St Marys,,Botony Downs,,
,Highland Park,,Botony Downs,,
,Hillcrest/Northcote,,Botony Downs,,
,Hillsborough,,Botony Downs,,
,Howick,,Botony Downs,,
,Kelston,,Botony Downs,,
,Kingsland,,Botony Downs,,
,Kohimarama,,Botony Downs,,
,Lynfield,,Botony Downs,,
,Mangere,,Botony Downs,,
,Mangere Bridge/Airport,,Botony Downs,,
,Mangere East,,Botony Downs,,
,Manukau Central,,Botony Downs,,
,Manukau Heights and Manurewa Heights,,Botony Downs,,
,Manurewa North,,Botony Downs,,
,Maraetai/Clevedon,,Botony Downs,,
,Massey/Royal Heights,,Botony Downs,,
,Meadowbank,,Botony Downs,,
,Mission Bay/Orakei,,Botony Downs,,
,Mt Albert/Owairaka,,Botony Downs,,
,Mt Eden,,Botony Downs,,
,Mt Roskill/Wesley,,Botony Downs,,
,Mt Wellington,,Botony Downs,,
,Mt Wellington North,,Botony Downs,,
,New Lynn,,Botony Downs,,
,Newmarket,,Botony Downs,,
,Newton/Grafton,,Botony Downs,,
,North Harbour/Pine Hill,,Botony Downs,,
,Onehunga/Oranga/Te Papapa,,Botony Downs,,
,Orewa/Whangaparaoa,,Botony Downs,,
,Otahuhu,,Botony Downs,,
,Otara,,Botony Downs,,
,Pakuranga,,Botony Downs,,
,Panmure,,Botony Downs,,
,Papakura/Drury/Karaka,,Botony Downs,,
,Papatoetoe North,,Botony Downs,,
,Papatoetoe South,,Botony Downs,,
,Papatoetoe West,,Botony Downs,,
,Parnell,,Botony Downs,,
,Penrose/Mt Wellington South,,Botony Downs,,
,Ponsonby/Freemans Bay,,Botony Downs,,
,Pt Chevalier,,Botony Downs,,
,Pukekohe/Tuakau,,Botony Downs,,
,Ranui,,Botony Downs,,
,Remuera,,Botony Downs,,
