orig_name,dest_name,card_fare
Highland Park,Western Springs/Morningside,4.85
Highland Park,Westmere/Surrey Crescent,4.85
Highland Park,Weymouth,4.85
Hillcrest/Northcote,Albany,3.15
Hillcrest/Northcote,Avondale,4.85
Hillcrest/Northcote,Balmoral,4.85
Hillcrest/Northcote,Beachhaven/Birkdale,1.85
Hillcrest/Northcote,Blockhouse Bay/New Windsor,4.85
Hillcrest/Northcote,Botony Downs,6.1
Hillcrest/Northcote,Browns Bay,3.15
Hillcrest/Northcote,Bucklands Beach,6.1
Hillcrest/Northcote,Central East,3.15
Hillcrest/Northcote,Central West,3.15
Hillcrest/Northcote,Chatswood/Birkenhead/Northcote Point,1.85
Hillcrest/Northcote,Dannemora,6.1
Hillcrest/Northcote,Devonport,1.85
Hillcrest/Northcote,East Coast Bays,1.85
Hillcrest/Northcote,Eden Terrace,3.15
Hillcrest/Northcote,Ellerslie,4.85
Hillcrest/Northcote,Epsom,4.85
Hillcrest/Northcote,Glen Eden,6.1
Hillcrest/Northcote,Glen Innes/Pt England/Wai O Taiki,4.85
Hillcrest/Northcote,Glendene,6.1
Hillcrest/Northcote,Glendhu/Glenfield,1.85
Hillcrest/Northcote,Greenhithe/Unsworth Heights,3.15
Hillcrest/Northcote,Grey Lynn/Arch Hill,3.15
Hillcrest/Northcote,Gulf Harbour,4.85
Hillcrest/Northcote,Half Moon Bay/Farm Cove,6.1
Hillcrest/Northcote,Henderson,6.1
Hillcrest/Northcote,Herne Bay/St Marys,3.15
Hillcrest/Northcote,Highland Park,6.1
Hillcrest/Northcote,Hillsborough,4.85
Hillcrest/Northcote,Howick,6.1
Hillcrest/Northcote,Kelston,6.1
Hillcrest/Northcote,Kingsland,3.15
Hillcrest/Northcote,Kohimarama,4.85
Hillcrest/Northcote,Lynfield,4.85
Hillcrest/Northcote,Mangere,6.1
Hillcrest/Northcote,Mangere Bridge/Airport,6.1
Hillcrest/Northcote,Mangere East,6.1
Hillcrest/Northcote,Manukau Central,6.1
Hillcrest/Northcote,Manukau Heights and Manurewa Heights,7.5
Hillcrest/Northcote,Manurewa North,7.5
Hillcrest/Northcote,Maraetai/Clevedon,
Hillcrest/Northcote,Massey/Royal Heights,6.1
Hillcrest/Northcote,Meadowbank,4.85
Hillcrest/Northcote,Mission Bay/Orakei,4.85
Hillcrest/Northcote,Mt Albert/Owairaka,4.85
Hillcrest/Northcote,Mt Eden,4.85
Hillcrest/Northcote,Mt Roskill/Wesley,4.85
Hillcrest/Northcote,Mt Wellington,4.85
Hillcrest/Northcote,Mt Wellington North,4.85
Hillcrest/Northcote,New Lynn,4.85
Hillcrest/Northcote,Newmarket,4.85
Hillcrest/Northcote,Newton/Grafton,3.15
Hillcrest/Northcote,North Harbour/Pine Hill,3.15
Hillcrest/Northcote,Onehunga/Oranga/Te Papapa,4.85
Hillcrest/Northcote,Orewa/Whangaparaoa,
Hillcrest/Northcote,Otahuhu,4.85
Hillcrest/Northcote,Otara,6.1
Hillcrest/Northcote,Pakuranga,6.1
Hillcrest/Northcote,Panmure,4.85
Hillcrest/Northcote,Papakura/Drury/Karaka,7.5
Hillcrest/Northcote,Papatoetoe North,6.1
Hillcrest/Northcote,Papatoetoe South,6.1
Hillcrest/Northcote,Papatoetoe West,6.1
Hillcrest/Northcote,Parnell,3.15
Hillcrest/Northcote,Penrose/Mt Wellington South,4.85
Hillcrest/Northcote,Ponsonby/Freemans Bay,3.15
Hillcrest/Northcote,Pt Chevalier,4.85
Hillcrest/Northcote,Pukekohe/Tuakau,8.8
Hillcrest/Northcote,Ranui,6.1
Hillcrest/Northcote,Remuera,4.85
Hillcrest/Northcote,Remuera South/Meadowbank South,4.85
Hillcrest/Northcote,Rewiti/Kumeu/Riverhead,
Hillcrest/Northcote,Rothesay/Murrays/Mairangi Bays,3.15
Hillcrest/Northcote,Royal Oak/One Tree Hill,4.85
Hillcrest/Northcote,Rural Franklin,
Hillcrest/Northcote,St Helliers/Glendowie,4.85
Hillcrest/Northcote,St Johns,4.85
Hillcrest/Northcote,St Lukes/Sandringham,4.85
Hillcrest/Northcote,Sunnynook/Westlake,1.85
Hillcrest/Northcote,Takanini/Ardmore,7.5
Hillcrest/Northcote,Takapuna,1.85
Hillcrest/Northcote,Te Atatu,6.1
Hillcrest/Northcote,Te Atatu Peninsula,6.1
Hillcrest/Northcote,Three Kings,4.85
Hillcrest/Northcote,Titirangi,6.1
Hillcrest/Northcote,Torbay,3.15
Hillcrest/Northcote,Waiheke Island,23.0
Hillcrest/Northcote,Wairau Park/Glenfield North,1.85
Hillcrest/Northcote,Waiuku,8.8
Hillcrest/Northcote,Waterview/Avondale Heights,4.85
Hillcrest/Northcote,Wattle Downs/Conifer Grove,7.5
Hillcrest/Northcote,Wellsford/Warkworth/Helensville,
Hillcrest/Northcote,West Harbour,4.85
Hillcrest/Northcote,Western Beaches/Rural,
Hillcrest/Northcote,Western Springs/Morningside,4.85
Hillcrest/Northcote,Westmere/Surrey Crescent,4.85
Hillcrest/Northcote,Weymouth,7.5
Hillsborough,Albany,6.1
Hillsborough,Avondale,1.85
Hillsborough,Balmoral,1.85
Hillsborough,Beachhaven/Birkdale,4.85
Hillsborough,Blockhouse Bay/New Windsor,1.85
Hillsborough,Botony Downs,3.15
Hillsborough,Browns Bay,6.1
Hillsborough,Bucklands Beach,3.15
Hillsborough,Central East,3.15
Hillsborough,Central West,3.15
Hillsborough,Chatswood/Birkenhead/Northcote Point,4.85
Hillsborough,Dannemora,3.15
Hillsborough,Devonport,9.6
Hillsborough,East Coast Bays,4.85
Hillsborough,Eden Terrace,3.15
Hillsborough,Ellerslie,1.85
Hillsborough,Epsom,1.85
Hillsborough,Glen Eden,3.15
Hillsborough,Glen Innes/Pt England/Wai O Taiki,1.85
Hillsborough,Glendene,3.15
Hillsborough,Glendhu/Glenfield,4.85
Hillsborough,Greenhithe/Unsworth Heights,24.7
Hillsborough,Grey Lynn/Arch Hill,3.15
Hillsborough,Gulf Harbour,25.95
Hillsborough,Half Moon Bay/Farm Cove,3.15
Hillsborough,Henderson,3.15
Hillsborough,Herne Bay/St Marys,3.15
Hillsborough,Highland Park,3.15
Hillsborough,Hillcrest/Northcote,4.85
Hillsborough,Howick,3.15
Hillsborough,Kelston,3.15
Hillsborough,Kingsland,1.85
Hillsborough,Kohimarama,1.85
Hillsborough,Lynfield,1.85
Hillsborough,Mangere,3.15
Hillsborough,Mangere Bridge/Airport,3.15
Hillsborough,Mangere East,3.15
Hillsborough,Manukau Central,4.85
Hillsborough,Manukau Heights and Manurewa Heights,4.85
Hillsborough,Manurewa North,4.85
Hillsborough,Maraetai/Clevedon,
Hillsborough,Massey/Royal Heights,4.85
Hillsborough,Meadowbank,1.85
Hillsborough,Mission Bay/Orakei,1.85
Hillsborough,Mt Albert/Owairaka,1.85
Hillsborough,Mt Eden,1.85
Hillsborough,Mt Roskill/Wesley,1.85
Hillsborough,Mt Wellington,1.85
Hillsborough,Mt Wellington North,1.85
Hillsborough,New Lynn,1.85
Hillsborough,Newmarket,1.85
Hillsborough,Newton/Grafton,3.15
Hillsborough,North Harbour/Pine Hill,6.1
Hillsborough,Onehunga/Oranga/Te Papapa,1.85
Hillsborough,Orewa/Whangaparaoa,
Hillsborough,Otahuhu,1.85
Hillsborough,Otara,3.15
Hillsborough,Pakuranga,3.15
Hillsborough,Panmure,1.85
Hillsborough,Papakura/Drury/Karaka,4.85
Hillsborough,Papatoetoe North,3.15
Hillsborough,Papatoetoe South,3.15
Hillsborough,Papatoetoe West,3.15
Hillsborough,Parnell,3.15
Hillsborough,Penrose/Mt Wellington South,1.85
Hillsborough,Ponsonby/Freemans Bay,3.15
Hillsborough,Pt Chevalier,1.85
Hillsborough,Pukekohe/Tuakau,6.1
Hillsborough,Ranui,3.15
Hillsborough,Remuera,1.85
Hillsborough,Remuera South/Meadowbank South,1.85
Hillsborough,Rewiti/Kumeu/Riverhead,
Hillsborough,Rothesay/Murrays/Mairangi Bays,6.1
Hillsborough,Royal Oak/One Tree Hill,1.85
Hillsborough,Rural Franklin,
Hillsborough,St Helliers/Glendowie,1.85
Hillsborough,St Johns,1.85
Hillsborough,St Lukes/Sandringham,1.85
Hillsborough,Sunnynook/Westlake,4.85
Hillsborough,Takanini/Ardmore,4.85
Hillsborough,Takapuna,4.85
Hillsborough,Te Atatu,3.15
Hillsborough,Te Atatu Peninsula,4.85
Hillsborough,Three Kings,1.85
Hillsborough,Titirangi,3.15
Hillsborough,Torbay,6.1
Hillsborough,Waiheke Island,23.0
Hillsborough,Wairau Park/Glenfield North,4.85
Hillsborough,Waiuku,6.1
Hillsborough,Waterview/Avondale Heights,1.85
Hillsborough,Wattle Downs/Conifer Grove,4.85
Hillsborough,Wellsford/Warkworth/Helensville,
Hillsborough,West Harbour,3.15
Hillsborough,Western Beaches/Rural,
Hillsborough,Western Springs/Morningside,1.85
Hillsborough,Westmere/Surrey Crescent,1.85
Hillsborough,Weymouth,4.85
Howick,Albany,7.5
Howick,Avondale,4.85
Howick,Balmoral,3.15
Howick,Beachhaven/Birkdale,6.1
Howick,Blockhouse Bay/New Windsor,4.85
Howick,Botony Downs,1.85
Howick,Browns Bay,7.5
Howick,Bucklands Beach,1.85
Howick,Central East,4.85
Howick,Central West,4.85
Howick,Chatswood/Birkenhead/Northcote Point,6.1
Howick,Dannemora,1.85
Howick,Devonport,6.1
Howick,East Coast Bays,6.1
Howick,Eden Terrace,4.85
Howick,Ellerslie,3.15
Howick,Epsom,3.15
Howick,Glen Eden,6.1
Howick,Glen Innes/Pt England/Wai O Taiki,3.15
Howick,Glendene,6.1
Howick,Glendhu/Glenfield,6.1
Howick,Greenhithe/Unsworth Heights,7.5
Howick,Grey Lynn/Arch Hill,4.85
Howick,Gulf Harbour,17.9
Howick,Half Moon Bay/Farm Cove,1.85
Howick,Henderson,6.1
Howick,Herne Bay/St Marys,4.85
Howick,Highland Park,1.85
Howick,Hillcrest/Northcote,6.1
Howick,Hillsborough,3.15
Howick,Kelston,6.1
Howick,Kingsland,4.85
Howick,Kohimarama,3.15
Howick,Lynfield,4.85
Howick,Mangere,3.15
Howick,Mangere Bridge/Airport,3.15
Howick,Mangere East,3.15
Howick,Manukau Central,1.85
Howick,Manukau Heights and Manurewa Heights,3.15
Howick,Manurewa North,3.15
Howick,Maraetai/Clevedon,
Howick,Massey/Royal Heights,6.1
Howick,Meadowbank,3.15
Howick,Mission Bay/Orakei,3.15
Howick,Mt Albert/Owairaka,3.15
Howick,Mt Eden,4.85
Howick,Mt Roskill/Wesley,4.85
Howick,Mt Wellington,3.15
Howick,Mt Wellington North,3.15
Howick,New Lynn,4.85
Howick,Newmarket,3.15
Howick,Newton/Grafton,4.85
Howick,North Harbour/Pine Hill,7.5
Howick,Onehunga/Oranga/Te Papapa,3.15
Howick,Orewa/Whangaparaoa,
Howick,Otahuhu,3.15
Howick,Otara,1.85
Howick,Pakuranga,1.85
Howick,Panmure,1.85
Howick,Papakura/Drury/Karaka,4.85
Howick,Papatoetoe North,1.85
Howick,Papatoetoe South,1.85
Howick,Papatoetoe West,3.15
Howick,Parnell,4.85
Howick,Penrose/Mt Wellington South,3.15
Howick,Ponsonby/Freemans Bay,4.85
Howick,Pt Chevalier,3.15
Howick,Pukekohe/Tuakau,4.85
Howick,Ranui,6.1
Howick,Remuera,3.15
Howick,Remuera South/Meadowbank South,3.15
Howick,Rewiti/Kumeu/Riverhead,
Howick,Rothesay/Murrays/Mairangi Bays,7.5
Howick,Royal Oak/One Tree Hill,3.15
Howick,Rural Franklin,
Howick,St Helliers/Glendowie,3.15
Howick,St Johns,3.15
Howick,St Lukes/Sandringham,3.15
Howick,Sunnynook/Westlake,6.1
Howick,Takanini/Ardmore,3.15
Howick,Takapuna,6.1
Howick,Te Atatu,6.1
Howick,Te Atatu Peninsula,6.1
Howick,Three Kings,4.85
Howick,Titirangi,6.1
Howick,Torbay,7.5
Howick,Waiheke Island,24.7
Howick,Wairau Park/Glenfield North,6.1
Howick,Waiuku,4.85
Howick,Waterview/Avondale Heights,4.85
Howick,Wattle Downs/Conifer Grove,3.15
Howick,Wellsford/Warkworth/Helensville,
Howick,West Harbour,12.35
Howick,Western Beaches/Rural,
Howick,Western Springs/Morningside,4.85
Howick,Westmere/Surrey Crescent,4.85
Howick,Weymouth,3.15
Kelston,Albany,7.5
Kelston,Avondale,3.15
Kelston,Balmoral,3.15
Kelston,Beachhaven/Birkdale,6.1
Kelston,Blockhouse Bay/New Windsor,3.15
Kelston,Botony Downs,4.85
Kelston,Browns Bay,7.5
Kelston,Bucklands Beach,4.85
Kelston,Central East,4.85
Kelston,Central West,4.85
Kelston,Chatswood/Birkenhead/Northcote Point,6.1
Kelston,Dannemora,4.85
Kelston,Devonport,11.3
Kelston,East Coast Bays,6.1
Kelston,Eden Terrace,4.85
Kelston,Ellerslie,4.85
Kelston,Epsom,3.15
Kelston,Glen Eden,1.85
Kelston,Glen Innes/Pt England/Wai O Taiki,4.85
Kelston,Glendene,1.85
Kelston,Glendhu/Glenfield,6.1
Kelston,Greenhithe/Unsworth Heights,3.15
Kelston,Grey Lynn/Arch Hill,4.85
Kelston,Gulf Harbour,8.8
Kelston,Half Moon Bay/Farm Cove,4.85
Kelston,Henderson,1.85
Kelston,Herne Bay/St Marys,4.85
Kelston,Highland Park,4.85
Kelston,Hillcrest/Northcote,6.1
Kelston,Hillsborough,3.15
Kelston,Howick,4.85
Kelston,Kingsland,3.15
Kelston,Kohimarama,3.15
Kelston,Lynfield,3.15
Kelston,Mangere,4.85
Kelston,Mangere Bridge/Airport,4.85
Kelston,Mangere East,4.85
Kelston,Manukau Central,6.1
Kelston,Manukau Heights and Manurewa Heights,6.1
Kelston,Manurewa North,6.1
Kelston,Maraetai/Clevedon,
Kelston,Massey/Royal Heights,1.85
Kelston,Meadowbank,3.15
Kelston,Mission Bay/Orakei,3.15
Kelston,Mt Albert/Owairaka,3.15
Kelston,Mt Eden,4.85
Kelston,Mt Roskill/Wesley,3.15
Kelston,Mt Wellington,3.15
Kelston,Mt Wellington North,3.15
Kelston,New Lynn,1.85
Kelston,Newmarket,3.15
Kelston,Newton/Grafton,4.85
Kelston,North Harbour/Pine Hill,7.5
Kelston,Onehunga/Oranga/Te Papapa,3.15
Kelston,Orewa/Whangaparaoa,
Kelston,Otahuhu,3.15
Kelston,Otara,4.85
Kelston,Pakuranga,4.85
Kelston,Panmure,3.15
Kelston,Papakura/Drury/Karaka,6.1
Kelston,Papatoetoe North,4.85
Kelston,Papatoetoe South,4.85
Kelston,Papatoetoe West,4.85
Kelston,Parnell,4.85
Kelston,Penrose/Mt Wellington South,3.15
Kelston,Ponsonby/Freemans Bay,4.85
Kelston,Pt Chevalier,3.15
Kelston,Pukekohe/Tuakau,7.5
Kelston,Ranui,1.85
Kelston,Remuera,3.15
Kelston,Remuera South/Meadowbank South,4.85
Kelston,Rewiti/Kumeu/Riverhead,
Kelston,Rothesay/Murrays/Mairangi Bays,7.5
Kelston,Royal Oak/One Tree Hill,3.15
Kelston,Rural Franklin,
Kelston,St Helliers/Glendowie,3.15
Kelston,St Johns,3.15
Kelston,St Lukes/Sandringham,3.15
Kelston,Sunnynook/Westlake,6.1
Kelston,Takanini/Ardmore,6.1
Kelston,Takapuna,6.1
Kelston,Te Atatu,1.85
Kelston,Te Atatu Peninsula,1.85
Kelston,Three Kings,4.85
Kelston,Titirangi,1.85
Kelston,Torbay,7.5
Kelston,Waiheke Island,24.7
Kelston,Wairau Park/Glenfield North,3.15
Kelston,Waiuku,7.5
Kelston,Waterview/Avondale Heights,3.15
Kelston,Wattle Downs/Conifer Grove,6.1
Kelston,Wellsford/Warkworth/Helensville,
Kelston,West Harbour,1.85
Kelston,Western Beaches/Rural,
Kelston,Western Springs/Morningside,3.15
Kelston,Westmere/Surrey Crescent,3.15
Kelston,Weymouth,6.1
Kingsland,Albany,4.85
Kingsland,Avondale,1.85
Kingsland,Balmoral,1.85
Kingsland,Beachhaven/Birkdale,3.15
Kingsland,Blockhouse Bay/New Windsor,1.85
Kingsland,Botony Downs,4.85
Kingsland,Browns Bay,4.85
Kingsland,Bucklands Beach,3.15
Kingsland,Central East,1.85
Kingsland,Central West,1.85
Kingsland,Chatswood/Birkenhead/Northcote Point,3.15
Kingsland,Dannemora,4.85
Kingsland,Devonport,3.15
Kingsland,East Coast Bays,3.15
Kingsland,Eden Terrace,1.85
Kingsland,Ellerslie,1.85
Kingsland,Epsom,1.85
Kingsland,Glen Eden,3.15
Kingsland,Glen Innes/Pt England/Wai O Taiki,3.15
Kingsland,Glendene,3.15
Kingsland,Glendhu/Glenfield,3.15
Kingsland,Greenhithe/Unsworth Heights,4.85
Kingsland,Grey Lynn/Arch Hill,1.85
Kingsland,Gulf Harbour,6.1
Kingsland,Half Moon Bay/Farm Cove,4.85
Kingsland,Henderson,3.15
Kingsland,Herne Bay/St Marys,1.85
Kingsland,Highland Park,4.85
Kingsland,Hillcrest/Northcote,3.15
Kingsland,Hillsborough,1.85
Kingsland,Howick,4.85
Kingsland,Kelston,3.15
Kingsland,Kohimarama,3.15
Kingsland,Lynfield,1.85
Kingsland,Mangere,3.15
Kingsland,Mangere Bridge/Airport,3.15
Kingsland,Mangere East,3.15
Kingsland,Manukau Central,4.85
Kingsland,Manukau Heights and Manurewa Heights,6.1
Kingsland,Manurewa North,4.85
Kingsland,Maraetai/Clevedon,
Kingsland,Massey/Royal Heights,4.85
Kingsland,Meadowbank,1.85
Kingsland,Mission Bay/Orakei,1.85
Kingsland,Mt Albert/Owairaka,1.85
Kingsland,Mt Eden,3.15
Kingsland,Mt Roskill/Wesley,1.85
Kingsland,Mt Wellington,1.85
Kingsland,Mt Wellington North,1.85
Kingsland,New Lynn,1.85
Kingsland,Newmarket,1.85
Kingsland,Newton/Grafton,1.85
Kingsland,North Harbour/Pine Hill,4.85
Kingsland,Onehunga/Oranga/Te Papapa,1.85
Kingsland,Orewa/Whangaparaoa,
Kingsland,Otahuhu,1.85
Kingsland,Otara,3.15
Kingsland,Pakuranga,4.85
Kingsland,Panmure,1.85
Kingsland,Papakura/Drury/Karaka,4.85
Kingsland,Papatoetoe North,3.15
Kingsland,Papatoetoe South,3.15
Kingsland,Papatoetoe West,3.15
Kingsland,Parnell,1.85
Kingsland,Penrose/Mt Wellington South,1.85
Kingsland,Ponsonby/Freemans Bay,1.85
Kingsland,Pt Chevalier,3.15
Kingsland,Pukekohe/Tuakau,6.1
Kingsland,Ranui,3.15
Kingsland,Remuera,1.85
Kingsland,Remuera South/Meadowbank South,1.85
Kingsland,Rewiti/Kumeu/Riverhead,
Kingsland,Rothesay/Murrays/Mairangi Bays,4.85
Kingsland,Royal Oak/One Tree Hill,1.85
Kingsland,Rural Franklin,
Kingsland,St Helliers/Glendowie,3.15
Kingsland,St Johns,1.85
Kingsland,St Lukes/Sandringham,1.85
Kingsland,Sunnynook/Westlake,3.15
Kingsland,Takanini/Ardmore,4.85
Kingsland,Takapuna,3.15
Kingsland,Te Atatu,4.85
Kingsland,Te Atatu Peninsula,4.85
Kingsland,Three Kings,1.85
Kingsland,Titirangi,3.15
Kingsland,Torbay,4.85
Kingsland,Waiheke Island,21.7
Kingsland,Wairau Park/Glenfield North,3.15
Kingsland,Waiuku,6.1
Kingsland,Waterview/Avondale Heights,1.85
Kingsland,Wattle Downs/Conifer Grove,4.85
Kingsland,Wellsford/Warkworth/Helensville,
Kingsland,West Harbour,9.35
Kingsland,Western Beaches/Rural,
Kingsland,Western Springs/Morningside,0.0
Kingsland,Westmere/Surrey Crescent,3.15
Kingsland,Weymouth,4.85
Kohimarama,Albany,6.1
Kohimarama,Avondale,3.15
Kohimarama,Balmoral,3.15
Kohimarama,Beachhaven/Birkdale,4.85
Kohimarama,Blockhouse Bay/New Windsor,3.15
Kohimarama,Botony Downs,3.15
Kohimarama,Browns Bay,6.1
Kohimarama,Bucklands Beach,3.15
Kohimarama,Central East,3.15
Kohimarama,Central West,3.15
Kohimarama,Chatswood/Birkenhead/Northcote Point,4.85
Kohimarama,Dannemora,3.15
Kohimarama,Devonport,9.6
Kohimarama,East Coast Bays,4.85
Kohimarama,Eden Terrace,3.15
Kohimarama,Ellerslie,1.85
Kohimarama,Epsom,1.85
Kohimarama,Glen Eden,4.85
Kohimarama,Glen Innes/Pt England/Wai O Taiki,1.85
Kohimarama,Glendene,4.85
Kohimarama,Glendhu/Glenfield,4.85
Kohimarama,Greenhithe/Unsworth Heights,6.1
Kohimarama,Grey Lynn/Arch Hill,3.15
Kohimarama,Gulf Harbour,7.5
Kohimarama,Half Moon Bay/Farm Cove,3.15
Kohimarama,Henderson,4.85
Kohimarama,Herne Bay/St Marys,3.15
Kohimarama,Highland Park,3.15
Kohimarama,Hillcrest/Northcote,4.85
Kohimarama,Hillsborough,3.15
Kohimarama,Howick,3.15
Kohimarama,Kelston,4.85
Kohimarama,Kingsland,3.15
Kohimarama,Lynfield,3.15
Kohimarama,Mangere,3.15
Kohimarama,Mangere Bridge/Airport,3.15
Kohimarama,Mangere East,3.15
Kohimarama,Manukau Central,3.15
Kohimarama,Manukau Heights and Manurewa Heights,4.85
Kohimarama,Manurewa North,4.85
Kohimarama,Maraetai/Clevedon,
Kohimarama,Massey/Royal Heights,4.85
Kohimarama,Meadowbank,1.85
Kohimarama,Mission Bay/Orakei,1.85
Kohimarama,Mt Albert/Owairaka,3.15
Kohimarama,Mt Eden,3.15
Kohimarama,Mt Roskill/Wesley,3.15
Kohimarama,Mt Wellington,1.85
Kohimarama,Mt Wellington North,1.85
Kohimarama,New Lynn,3.15
Kohimarama,Newmarket,1.85
Kohimarama,Newton/Grafton,3.15
Kohimarama,North Harbour/Pine Hill,6.1
Kohimarama,Onehunga/Oranga/Te Papapa,1.85
Kohimarama,Orewa/Whangaparaoa,
Kohimarama,Otahuhu,1.85
Kohimarama,Otara,3.15
Kohimarama,Pakuranga,3.15
Kohimarama,Panmure,1.85
Kohimarama,Papakura/Drury/Karaka,4.85
Kohimarama,Papatoetoe North,3.15
Kohimarama,Papatoetoe South,3.15
Kohimarama,Papatoetoe West,3.15
Kohimarama,Parnell,1.85
Kohimarama,Penrose/Mt Wellington South,1.85
Kohimarama,Ponsonby/Freemans Bay,3.15
Kohimarama,Pt Chevalier,3.15
Kohimarama,Pukekohe/Tuakau,6.1
Kohimarama,Ranui,4.85
Kohimarama,Remuera,1.85
Kohimarama,Remuera South/Meadowbank South,1.85
Kohimarama,Rewiti/Kumeu/Riverhead,
Kohimarama,Rothesay/Murrays/Mairangi Bays,6.1
Kohimarama,Royal Oak/One Tree Hill,1.85
Kohimarama,Rural Franklin,
Kohimarama,St Helliers/Glendowie,1.85
Kohimarama,St Johns,1.85
Kohimarama,St Lukes/Sandringham,3.15
Kohimarama,Sunnynook/Westlake,4.85
Kohimarama,Takanini/Ardmore,4.85
Kohimarama,Takapuna,4.85
Kohimarama,Te Atatu,4.85
Kohimarama,Te Atatu Peninsula,4.85
Kohimarama,Three Kings,3.15
Kohimarama,Titirangi,4.85
Kohimarama,Torbay,6.1
Kohimarama,Waiheke Island,23.0
Kohimarama,Wairau Park/Glenfield North,4.85
Kohimarama,Waiuku,7.5
Kohimarama,Waterview/Avondale Heights,3.15
Kohimarama,Wattle Downs/Conifer Grove,4.85
Kohimarama,Wellsford/Warkworth/Helensville,
Kohimarama,West Harbour,7.5
Kohimarama,Western Beaches/Rural,
Kohimarama,Western Springs/Morningside,3.15
Kohimarama,Westmere/Surrey Crescent,3.15
Kohimarama,Weymouth,4.85
Lynfield,Albany,6.1
Lynfield,Avondale,1.85
Lynfield,Balmoral,1.85
Lynfield,Beachhaven/Birkdale,4.85
Lynfield,Blockhouse Bay/New Windsor,1.85
Lynfield,Botony Downs,4.85
Lynfield,Browns Bay,6.1
Lynfield,Bucklands Beach,4.85
Lynfield,Central East,3.15
Lynfield,Central West,3.15
Lynfield,Chatswood/Birkenhead/Northcote Point,4.85
Lynfield,Dannemora,3.15
Lynfield,Devonport,9.6
Lynfield,East Coast Bays,4.85
Lynfield,Eden Terrace,3.15
Lynfield,Ellerslie,1.85
Lynfield,Epsom,1.85
Lynfield,Glen Eden,3.15
Lynfield,Glen Innes/Pt England/Wai O Taiki,3.15
Lynfield,Glendene,3.15
Lynfield,Glendhu/Glenfield,4.85
Lynfield,Greenhithe/Unsworth Heights,4.85
Lynfield,Grey Lynn/Arch Hill,3.15
Lynfield,Gulf Harbour,7.5
Lynfield,Half Moon Bay/Farm Cove,4.85
Lynfield,Henderson,3.15
Lynfield,Herne Bay/St Marys,3.15
Lynfield,Highland Park,4.85
Lynfield,Hillcrest/Northcote,4.85
Lynfield,Hillsborough,1.85
Lynfield,Howick,4.85
Lynfield,Kelston,3.15
Lynfield,Kingsland,1.85
Lynfield,Kohimarama,3.15
Lynfield,Mangere,3.15
Lynfield,Mangere Bridge/Airport,3.15
Lynfield,Mangere East,3.15
Lynfield,Manukau Central,4.85
Lynfield,Manukau Heights and Manurewa Heights,4.85
Lynfield,Manurewa North,4.85
Lynfield,Maraetai/Clevedon,
Lynfield,Massey/Royal Heights,3.15
Lynfield,Meadowbank,1.85
Lynfield,Mission Bay/Orakei,3.15
Lynfield,Mt Albert/Owairaka,1.85
Lynfield,Mt Eden,1.85
Lynfield,Mt Roskill/Wesley,1.85
Lynfield,Mt Wellington,1.85
Lynfield,Mt Wellington North,3.15
Lynfield,New Lynn,1.85
Lynfield,Newmarket,1.85
Lynfield,Newton/Grafton,3.15
Lynfield,North Harbour/Pine Hill,6.1
Lynfield,Onehunga/Oranga/Te Papapa,1.85
Lynfield,Orewa/Whangaparaoa,
Lynfield,Otahuhu,1.85
Lynfield,Otara,3.15
Lynfield,Pakuranga,4.85
Lynfield,Panmure,1.85
Lynfield,Papakura/Drury/Karaka,4.85
Lynfield,Papatoetoe North,3.15
Lynfield,Papatoetoe South,3.15
Lynfield,Papatoetoe West,3.15
Lynfield,Parnell,3.15
Lynfield,Penrose/Mt Wellington South,1.85
Lynfield,Ponsonby/Freemans Bay,3.15
Lynfield,Pt Chevalier,1.85
Lynfield,Pukekohe/Tuakau,6.1
Lynfield,Ranui,3.15
Lynfield,Remuera,3.15
Lynfield,Remuera South/Meadowbank South,1.85
Lynfield,Rewiti/Kumeu/Riverhead,
Lynfield,Rothesay/Murrays/Mairangi Bays,6.1
Lynfield,Royal Oak/One Tree Hill,1.85
Lynfield,Rural Franklin,
Lynfield,St Helliers/Glendowie,1.85
Lynfield,St Johns,1.85
Lynfield,St Lukes/Sandringham,1.85
Lynfield,Sunnynook/Westlake,4.85
Lynfield,Takanini/Ardmore,4.85
Lynfield,Takapuna,4.85
Lynfield,Te Atatu,3.15
Lynfield,Te Atatu Peninsula,3.15
Lynfield,Three Kings,1.85
Lynfield,Titirangi,3.15
Lynfield,Torbay,6.1
Lynfield,Waiheke Island,23.0
Lynfield,Wairau Park/Glenfield North,4.85
Lynfield,Waiuku,6.1
Lynfield,Waterview/Avondale Heights,1.85
Lynfield,Wattle Downs/Conifer Grove,4.85
Lynfield,Wellsford/Warkworth/Helensville,
Lynfield,West Harbour,3.15
Lynfield,Western Beaches/Rural,
Lynfield,Western Springs/Morningside,1.85
Lynfield,Westmere/Surrey Crescent,3.15
Lynfield,Weymouth,4.85
Mangere,Albany,7.5
Mangere,Avondale,3.15
Mangere,Balmoral,3.15
Mangere,Beachhaven/Birkdale,6.1
Mangere,Blockhouse Bay/New Windsor,3.15
Mangere,Botony Downs,1.85
Mangere,Browns Bay,7.5
Mangere,Bucklands Beach,1.85
Mangere,Central East,4.85
Mangere,Central West,4.85
Mangere,Chatswood/Birkenhead/Northcote Point,6.1
Mangere,Dannemora,1.85
Mangere,Devonport,6.1
Mangere,East Coast Bays,6.1
