au2001,property_type,num_bedrooms,quarter,rent_count,rent_mean,rent_geo_mean,au_name,territory,region,rental_area
589300,House,1,2020-06-01,,,,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589300,House,2,2020-06-01,5.0,489.0,481.0,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589300,House,3,2020-06-01,,,,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589300,House,4,2020-06-01,,,,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589300,House,5+,2020-06-01,,,,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589300,Room or Boarding House,1,2020-06-01,,,,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589300,Flat or Apartment,1,2020-09-01,,,,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589300,Flat or Apartment,2,2020-09-01,,,,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589300,Flat or Apartment,3,2020-09-01,,,,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589300,House,1,2020-09-01,,,,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589300,House,2,2020-09-01,,,,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589300,House,3,2020-09-01,,,,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589300,House,4,2020-09-01,,,,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589300,House,5+,2020-09-01,,,,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589300,Room or Boarding House,1,2020-09-01,,,,Holmwood,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,Flat or Apartment,1,2020-06-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,Flat or Apartment,2,2020-06-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,Flat or Apartment,3,2020-06-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,Flat or Apartment,4,2020-06-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,Flat or Apartment,5+,2020-06-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,House,1,2020-06-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,House,2,2020-06-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,House,3,2020-06-01,8.0,512.0,506.0,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,House,4,2020-06-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,House,5+,2020-06-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,Room or Boarding House,1,2020-06-01,19.0,186.0,181.0,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,Flat or Apartment,1,2020-09-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,Flat or Apartment,2,2020-09-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,Flat or Apartment,3,2020-09-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,Flat or Apartment,4,2020-09-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,Flat or Apartment,5+,2020-09-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,House,1,2020-09-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,House,2,2020-09-01,5.0,413.0,410.0,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,House,3,2020-09-01,,,,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,House,4,2020-09-01,6.0,865.0,773.0,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,House,5+,2020-09-01,8.0,876.0,858.0,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589400,Room or Boarding House,1,2020-09-01,9.0,224.0,222.0,Fendalton,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589500,Flat or Apartment,2,2020-06-01,,,,Deans Bush,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589500,Flat or Apartment,3,2020-06-01,,,,Deans Bush,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589500,House,2,2020-06-01,,,,Deans Bush,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589500,House,3,2020-06-01,7.0,568.0,564.0,Deans Bush,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589500,House,4,2020-06-01,,,,Deans Bush,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589500,House,5+,2020-06-01,,,,Deans Bush,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589500,Room or Boarding House,1,2020-06-01,,,,Deans Bush,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589500,Flat or Apartment,2,2020-09-01,,,,Deans Bush,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589500,Flat or Apartment,3,2020-09-01,,,,Deans Bush,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589500,House,2,2020-09-01,,,,Deans Bush,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589500,House,3,2020-09-01,,,,Deans Bush,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589500,House,4,2020-09-01,,,,Deans Bush,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589500,House,5+,2020-09-01,,,,Deans Bush,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589500,Room or Boarding House,1,2020-09-01,,,,Deans Bush,Christchurch City,Canterbury,Fendalton/Strowan/Bryndwr
589601,Flat or Apartment,1,2020-06-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,Flat or Apartment,2,2020-06-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,Flat or Apartment,3,2020-06-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,House,2,2020-06-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,House,3,2020-06-01,8.0,445.0,444.0,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,House,4,2020-06-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,House,5+,2020-06-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,Room or Boarding House,1,2020-06-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,Flat or Apartment,1,2020-09-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,Flat or Apartment,2,2020-09-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,Flat or Apartment,3,2020-09-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,House,2,2020-09-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,House,3,2020-09-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,House,4,2020-09-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,House,5+,2020-09-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589601,Room or Boarding House,1,2020-09-01,,,,Hawthornden,Christchurch City,Canterbury,Avonhead/Yaldhurst
589602,Flat or Apartment,2,2020-06-01,,,,Merrin,Christchurch City,Canterbury,Avonhead/Yaldhurst
589602,House,2,2020-06-01,,,,Merrin,Christchurch City,Canterbury,Avonhead/Yaldhurst
589602,House,3,2020-06-01,,,,Merrin,Christchurch City,Canterbury,Avonhead/Yaldhurst
589602,House,4,2020-06-01,5.0,505.0,501.0,Merrin,Christchurch City,Canterbury,Avonhead/Yaldhurst
589602,House,5+,2020-06-01,,,,Merrin,Christchurch City,Canterbury,Avonhead/Yaldhurst
589602,Flat or Apartment,2,2020-09-01,,,,Merrin,Christchurch City,Canterbury,Avonhead/Yaldhurst
589602,House,2,2020-09-01,,,,Merrin,Christchurch City,Canterbury,Avonhead/Yaldhurst
589602,House,3,2020-09-01,5.0,439.0,436.0,Merrin,Christchurch City,Canterbury,Avonhead/Yaldhurst
589602,House,4,2020-09-01,,,,Merrin,Christchurch City,Canterbury,Avonhead/Yaldhurst
589602,House,5+,2020-09-01,,,,Merrin,Christchurch City,Canterbury,Avonhead/Yaldhurst
589700,Flat or Apartment,2,2020-06-01,,,,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,Flat or Apartment,3,2020-06-01,,,,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,House,1,2020-06-01,,,,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,House,2,2020-06-01,,,,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,House,3,2020-06-01,12.0,446.0,445.0,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,House,4,2020-06-01,,,,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,House,5+,2020-06-01,,,,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,Room or Boarding House,1,2020-06-01,,,,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,Flat or Apartment,2,2020-09-01,,,,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,Flat or Apartment,3,2020-09-01,,,,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,House,1,2020-09-01,,,,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,House,2,2020-09-01,,,,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,House,3,2020-09-01,6.0,432.0,430.0,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,House,4,2020-09-01,,,,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,House,5+,2020-09-01,,,,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589700,Room or Boarding House,1,2020-09-01,,,,Westburn,Christchurch City,Canterbury,Ilam/Westburn
589800,Flat or Apartment,2,2020-06-01,,,,Masham,Christchurch City,Canterbury,Avonhead/Yaldhurst
589800,Flat or Apartment,3,2020-06-01,,,,Masham,Christchurch City,Canterbury,Avonhead/Yaldhurst
589800,House,2,2020-06-01,,,,Masham,Christchurch City,Canterbury,Avonhead/Yaldhurst
589800,House,3,2020-06-01,7.0,459.0,456.0,Masham,Christchurch City,Canterbury,Avonhead/Yaldhurst
589800,House,4,2020-06-01,,,,Masham,Christchurch City,Canterbury,Avonhead/Yaldhurst
589800,House,5+,2020-06-01,,,,Masham,Christchurch City,Canterbury,Avonhead/Yaldhurst
589800,Room or Boarding House,1,2020-06-01,,,,Masham,Christchurch City,Canterbury,Avonhead/Yaldhurst
589800,Flat or Apartment,2,2020-09-01,,,,Masham,Christchurch City,Canterbury,Avonhead/Yaldhurst
589800,Flat or Apartment,3,2020-09-01,,,,Masham,Christchurch City,Canterbury,Avonhead/Yaldhurst
589800,House,2,2020-09-01,,,,Masham,Christchurch City,Canterbury,Avonhead/Yaldhurst
589800,House,3,2020-09-01,6.0,420.0,417.0,Masham,Christchurch City,Canterbury,Avonhead/Yaldhurst
589800,House,4,2020-09-01,,,,Masham,Christchurch City,Canterbury,Avonhead/Yaldhurst
589800,House,5+,2020-09-01,,,,Masham,Christchurch City,Canterbury,Avonhead/Yaldhurst
589800,Room or Boarding House,1,2020-09-01,,,,Masham,Christchurch City,Canterbury,Avonhead/Yaldhurst
589900,Flat or Apartment,2,2020-06-01,,,,Avonhead,Christchurch City,Canterbury,Avonhead/Yaldhurst
589900,Flat or Apartment,3,2020-06-01,,,,Avonhead,Christchurch City,Canterbury,Avonhead/Yaldhurst
589900,House,2,2020-06-01,6.0,411.0,410.0,Avonhead,Christchurch City,Canterbury,Avonhead/Yaldhurst
589900,House,3,2020-06-01,7.0,433.0,432.0,Avonhead,Christchurch City,Canterbury,Avonhead/Yaldhurst
589900,House,4,2020-06-01,,,,Avonhead,Christchurch City,Canterbury,Avonhead/Yaldhurst
589900,House,5+,2020-06-01,7.0,740.0,731.0,Avonhead,Christchurch City,Canterbury,Avonhead/Yaldhurst
589900,Room or Boarding House,1,2020-06-01,6.0,163.0,160.0,Avonhead,Christchurch City,Canterbury,Avonhead/Yaldhurst
589900,Flat or Apartment,2,2020-09-01,,,,Avonhead,Christchurch City,Canterbury,Avonhead/Yaldhurst
589900,Flat or Apartment,3,2020-09-01,,,,Avonhead,Christchurch City,Canterbury,Avonhead/Yaldhurst
589900,House,2,2020-09-01,,,,Avonhead,Christchurch City,Canterbury,Avonhead/Yaldhurst
589900,House,3,2020-09-01,10.0,480.0,479.0,Avonhead,Christchurch City,Canterbury,Avonhead/Yaldhurst
589900,House,4,2020-09-01,,,,Avonhead,Christchurch City,Canterbury,Avonhead/Yaldhurst
589900,House,5+,2020-09-01,,,,Avonhead,Christchurch City,Canterbury,Avonhead/Yaldhurst
589900,Room or Boarding House,1,2020-09-01,,,,Avonhead,Christchurch City,Canterbury,Avonhead/Yaldhurst
590000,Flat or Apartment,1,2020-06-01,,,,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,Flat or Apartment,2,2020-06-01,,,,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,Flat or Apartment,3,2020-06-01,,,,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,Flat or Apartment,4,2020-06-01,,,,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,House,1,2020-06-01,,,,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,House,2,2020-06-01,6.0,411.0,409.0,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,House,3,2020-06-01,8.0,451.0,450.0,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,House,4,2020-06-01,8.0,468.0,440.0,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,House,5+,2020-06-01,12.0,708.0,649.0,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,Room or Boarding House,1,2020-06-01,19.0,259.0,217.0,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,Flat or Apartment,1,2020-09-01,,,,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,Flat or Apartment,2,2020-09-01,,,,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,Flat or Apartment,3,2020-09-01,,,,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,Flat or Apartment,4,2020-09-01,,,,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,House,1,2020-09-01,,,,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,House,2,2020-09-01,,,,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,House,3,2020-09-01,,,,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,House,4,2020-09-01,5.0,453.0,412.0,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,House,5+,2020-09-01,,,,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590000,Room or Boarding House,1,2020-09-01,13.0,203.0,191.0,Ilam,Christchurch City,Canterbury,Ilam/Westburn
590100,Flat or Apartment,1,2020-06-01,6.0,175.0,145.0,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,Flat or Apartment,2,2020-06-01,,,,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,Flat or Apartment,3,2020-06-01,,,,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,Flat or Apartment,4,2020-06-01,,,,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,Flat or Apartment,5+,2020-06-01,,,,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,House,1,2020-06-01,,,,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,House,2,2020-06-01,,,,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,House,3,2020-06-01,9.0,444.0,442.0,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,House,4,2020-06-01,8.0,486.0,447.0,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,House,5+,2020-06-01,14.0,778.0,761.0,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,Room or Boarding House,1,2020-06-01,25.0,192.0,189.0,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,Flat or Apartment,1,2020-09-01,,,,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,Flat or Apartment,2,2020-09-01,,,,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,Flat or Apartment,3,2020-09-01,,,,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,Flat or Apartment,4,2020-09-01,,,,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,Flat or Apartment,5+,2020-09-01,,,,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,House,1,2020-09-01,,,,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,House,2,2020-09-01,,,,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,House,3,2020-09-01,6.0,442.0,441.0,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,House,4,2020-09-01,,,,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,House,5+,2020-09-01,6.0,638.0,627.0,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590100,Room or Boarding House,1,2020-09-01,17.0,238.0,210.0,Upper Riccarton,Christchurch City,Canterbury,Sockburn/Upper Riccarton
590200,Flat or Apartment,1,2020-06-01,,,,Wharenui,Christchurch City,Canterbury,Riccarton
590200,Flat or Apartment,2,2020-06-01,,,,Wharenui,Christchurch City,Canterbury,Riccarton
590200,Flat or Apartment,3,2020-06-01,,,,Wharenui,Christchurch City,Canterbury,Riccarton
590200,Flat or Apartment,5+,2020-06-01,,,,Wharenui,Christchurch City,Canterbury,Riccarton
590200,House,1,2020-06-01,,,,Wharenui,Christchurch City,Canterbury,Riccarton
590200,House,2,2020-06-01,,,,Wharenui,Christchurch City,Canterbury,Riccarton
590200,House,3,2020-06-01,9.0,449.0,444.0,Wharenui,Christchurch City,Canterbury,Riccarton
590200,House,4,2020-06-01,5.0,476.0,474.0,Wharenui,Christchurch City,Canterbury,Riccarton
590200,House,5+,2020-06-01,9.0,830.0,826.0,Wharenui,Christchurch City,Canterbury,Riccarton
590200,Room or Boarding House,1,2020-06-01,24.0,166.0,155.0,Wharenui,Christchurch City,Canterbury,Riccarton
590200,Flat or Apartment,1,2020-09-01,,,,Wharenui,Christchurch City,Canterbury,Riccarton
590200,Flat or Apartment,2,2020-09-01,6.0,309.0,287.0,Wharenui,Christchurch City,Canterbury,Riccarton
590200,Flat or Apartment,3,2020-09-01,,,,Wharenui,Christchurch City,Canterbury,Riccarton
590200,Flat or Apartment,5+,2020-09-01,,,,Wharenui,Christchurch City,Canterbury,Riccarton
590200,House,1,2020-09-01,,,,Wharenui,Christchurch City,Canterbury,Riccarton
590200,House,2,2020-09-01,,,,Wharenui,Christchurch City,Canterbury,Riccarton
590200,House,3,2020-09-01,8.0,356.0,340.0,Wharenui,Christchurch City,Canterbury,Riccarton
590200,House,4,2020-09-01,,,,Wharenui,Christchurch City,Canterbury,Riccarton
590200,House,5+,2020-09-01,,,,Wharenui,Christchurch City,Canterbury,Riccarton
590200,Room or Boarding House,1,2020-09-01,24.0,132.0,125.0,Wharenui,Christchurch City,Canterbury,Riccarton
590300,Flat or Apartment,1,2020-06-01,,,,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,Flat or Apartment,2,2020-06-01,6.0,327.0,325.0,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,Flat or Apartment,3,2020-06-01,,,,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,House,2,2020-06-01,,,,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,House,3,2020-06-01,5.0,461.0,460.0,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,House,4,2020-06-01,,,,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,House,5+,2020-06-01,,,,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,Room or Boarding House,1,2020-06-01,,,,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,Flat or Apartment,1,2020-09-01,,,,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,Flat or Apartment,2,2020-09-01,,,,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,Flat or Apartment,3,2020-09-01,,,,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,House,2,2020-09-01,,,,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,House,3,2020-09-01,,,,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,House,4,2020-09-01,,,,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,House,5+,2020-09-01,,,,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590300,Room or Boarding House,1,2020-09-01,,,,Middleton,Christchurch City,Canterbury,Hillmorton/Hoon Hay
590400,Flat or Apartment,1,2020-06-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,Flat or Apartment,2,2020-06-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,Flat or Apartment,3,2020-06-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,House,2,2020-06-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,House,3,2020-06-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,House,4,2020-06-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,House,5+,2020-06-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,Room or Boarding House,1,2020-06-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,Flat or Apartment,1,2020-09-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,Flat or Apartment,2,2020-09-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,Flat or Apartment,3,2020-09-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,House,2,2020-09-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,House,3,2020-09-01,13.0,436.0,435.0,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,House,4,2020-09-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,House,5+,2020-09-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590400,Room or Boarding House,1,2020-09-01,,,,Belfast,Christchurch City,Canterbury,Sawyers Arms/Northcote/Belfast
590500,Flat or Apartment,1,2020-06-01,,,,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,Flat or Apartment,2,2020-06-01,,,,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,Flat or Apartment,3,2020-06-01,,,,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,House,1,2020-06-01,,,,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,House,2,2020-06-01,8.0,366.0,366.0,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,House,3,2020-06-01,8.0,446.0,444.0,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,House,4,2020-06-01,8.0,497.0,495.0,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,House,5+,2020-06-01,,,,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,Flat or Apartment,1,2020-09-01,,,,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,Flat or Apartment,2,2020-09-01,,,,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,Flat or Apartment,3,2020-09-01,,,,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,House,1,2020-09-01,,,,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,House,2,2020-09-01,,,,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,House,3,2020-09-01,13.0,436.0,431.0,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,House,4,2020-09-01,,,,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590500,House,5+,2020-09-01,,,,Marshland,Christchurch City,Canterbury,Marshland/Redwood
590601,Flat or Apartment,1,2020-06-01,,,,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,Flat or Apartment,2,2020-06-01,,,,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,Flat or Apartment,3,2020-06-01,,,,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,House,1,2020-06-01,,,,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,House,2,2020-06-01,,,,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,House,3,2020-06-01,,,,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,House,4,2020-06-01,12.0,537.0,534.0,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,House,5+,2020-06-01,,,,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,Flat or Apartment,1,2020-09-01,,,,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,Flat or Apartment,2,2020-09-01,,,,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,Flat or Apartment,3,2020-09-01,,,,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,House,1,2020-09-01,,,,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,House,2,2020-09-01,,,,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,House,3,2020-09-01,,,,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,House,4,2020-09-01,10.0,555.0,554.0,Styx,Christchurch City,Canterbury,Styx/Parklands
590601,House,5+,2020-09-01,,,,Styx,Christchurch City,Canterbury,Styx/Parklands
590602,Flat or Apartment,1,2020-06-01,,,,Parklands,Christchurch City,Canterbury,Styx/Parklands
590602,Flat or Apartment,2,2020-06-01,,,,Parklands,Christchurch City,Canterbury,Styx/Parklands
590602,Flat or Apartment,3,2020-06-01,,,,Parklands,Christchurch City,Canterbury,Styx/Parklands
590602,Flat or Apartment,4,2020-06-01,,,,Parklands,Christchurch City,Canterbury,Styx/Parklands
590602,House,2,2020-06-01,,,,Parklands,Christchurch City,Canterbury,Styx/Parklands
590602,House,3,2020-06-01,11.0,446.0,443.0,Parklands,Christchurch City,Canterbury,Styx/Parklands
590602,House,4,2020-06-01,9.0,523.0,521.0,Parklands,Christchurch City,Canterbury,Styx/Parklands
590602,House,5+,2020-06-01,,,,Parklands,Christchurch City,Canterbury,Styx/Parklands
590602,Flat or Apartment,1,2020-09-01,,,,Parklands,Christchurch City,Canterbury,Styx/Parklands
590602,Flat or Apartment,2,2020-09-01,,,,Parklands,Christchurch City,Canterbury,Styx/Parklands
